season,daytype,k_count,Municipality,monthly_income,water_access,roof_material,wall_material,cb_size,floor_area,years_electrified,fridge_freezer,geyser,heater,hotplate,iron,kettle,microwave,3_plate,4_plate,tv,washing_machine,fridge_freezer_use,geyser_use,heater_use,hotplate_use,iron_use,kettle_use,microwave_use,3_plate_use,4_plate_use,washing_machine_use,k
summer,Friday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,153.0,15.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,3,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,153.0,15.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,6,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,153.0,15.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,57.0,15.0,0,0,0,1,0,0,0,0,0,1,0,never,never,never,daily,never,never,never,never,never,never,31
summer,weekday,3,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,57.0,15.0,0,0,0,1,0,0,0,0,0,1,0,never,never,never,daily,never,never,never,never,never,never,31
winter,Friday,5,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,57.0,15.0,0,0,0,1,0,0,0,0,0,1,0,never,never,never,daily,never,never,never,never,never,never,31
winter,Saturday,4,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,57.0,15.0,0,0,0,1,0,0,0,0,0,1,0,never,never,never,daily,never,never,never,never,never,never,31
winter,weekday,19,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,57.0,15.0,0,0,0,1,0,0,0,0,0,1,0,never,never,never,daily,never,never,never,never,never,never,31
summer,Friday,2,Mbombela,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,173.0,15.0,0,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Saturday,3,Mbombela,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,173.0,15.0,0,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Sunday,3,Mbombela,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,173.0,15.0,0,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,weekday,15,Mbombela,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,173.0,15.0,0,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Saturday,3,Mbombela,1022.7272727272727,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,138.0,15.0,1,0,1,0,1,1,1,0,1,1,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,weekday,6,Mbombela,1022.7272727272727,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,138.0,15.0,1,0,1,0,1,1,1,0,1,1,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
winter,weekday,6,Mbombela,1022.7272727272727,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,138.0,15.0,1,0,1,0,1,1,1,0,1,1,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,86.0,15.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,weekday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,86.0,15.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Saturday,2,Mbombela,18181.81818181818,tap inside house,Tiles,Brick,20.0,221.0,12.0,0,0,1,0,1,1,1,0,1,1,1,never,never,weekly,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,5,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,182.0,21.0,1,0,1,0,1,1,1,0,1,0,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,4,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,182.0,21.0,1,0,1,0,1,1,1,0,1,0,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,Sunday,2,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,182.0,21.0,1,0,1,0,1,1,1,0,1,0,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,weekday,12,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,182.0,21.0,1,0,1,0,1,1,1,0,1,0,0,never,never,daily,never,weekly,daily,daily,never,daily,never,31
summer,Friday,2,Mbombela,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,206.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,daily,31
summer,weekday,12,Mbombela,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,206.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,daily,31
summer,weekday,2,Mbombela,4545.454545454545,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,67.0,5.0,1,0,0,1,1,1,0,0,0,1,1,never,never,never,daily,weekly,daily,never,never,never,weekly,31
summer,Friday,7,Mbombela,17045.454545454544,tap inside house,Tiles,Blocks,20.0,65.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Sunday,4,Mbombela,17045.454545454544,tap inside house,Tiles,Blocks,20.0,65.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,13,Mbombela,17045.454545454544,tap inside house,Tiles,Blocks,20.0,65.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Sunday,3,Mbombela,17045.454545454544,tap inside house,Tiles,Blocks,20.0,65.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,weekday,2,Mbombela,17045.454545454544,tap inside house,Tiles,Blocks,20.0,65.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,Mbombela,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,163.0,5.0,1,0,1,0,1,1,1,0,1,0,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,2,Mbombela,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,163.0,5.0,1,0,1,0,1,1,1,0,1,0,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Mbombela,28409.090909090908,tap inside house,Tiles,Brick,20.0,264.0,21.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,2,Mbombela,2272.7272727272725,tap in yard,Tiles,Brick,20.0,121.0,23.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,28.0,2.0,1,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,28.0,2.0,1,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,2,Mbombela,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,133.0,17.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,weekly,never,daily,never,31
summer,Friday,3,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,157.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,6,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,157.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,2,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,157.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,14,Mbombela,11363.636363636364,tap inside house,Tiles,Brick,20.0,157.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Mbombela,6818.181818181818,tap inside house,Tiles,Brick,20.0,141.0,8.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,Friday,3,Mbombela,6818.181818181818,tap inside house,Tiles,Brick,20.0,141.0,8.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,Saturday,2,Mbombela,6818.181818181818,tap inside house,Tiles,Brick,20.0,141.0,8.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,Sunday,2,Mbombela,6818.181818181818,tap inside house,Tiles,Brick,20.0,141.0,8.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,weekday,7,Mbombela,6818.181818181818,tap inside house,Tiles,Brick,20.0,141.0,8.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,5,Mbombela,2840.909090909091,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,179.0,12.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,3,Mbombela,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,180.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,weekday,7,Mbombela,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,180.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,Saturday,3,Mbombela,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,180.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,Sunday,2,Mbombela,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,180.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,weekday,5,Mbombela,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,180.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,weekday,4,Mbombela,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,187.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,Sunday,2,uMhlathuze,2272.7272727272725,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,70.0,15.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,uMhlathuze,4147.727272727273,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,146.0,26.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,monthly,daily,never,never,weekly,weekly,31
summer,Friday,2,uMhlathuze,1534.090909090909,tap in yard,Asbestos,Plaster,20.0,54.0,19.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,5,uMhlathuze,1534.090909090909,tap in yard,Asbestos,Plaster,20.0,54.0,19.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,21,uMhlathuze,1534.090909090909,tap in yard,Asbestos,Plaster,20.0,54.0,19.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,Saturday,2,uMhlathuze,1534.090909090909,tap in yard,Asbestos,Plaster,20.0,54.0,19.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,Sunday,3,uMhlathuze,1534.090909090909,tap in yard,Asbestos,Plaster,20.0,54.0,19.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,weekday,7,uMhlathuze,1534.090909090909,tap in yard,Asbestos,Plaster,20.0,54.0,19.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Sunday,2,uMhlathuze,0.0,tap inside house,Asbestos,Plaster,20.0,68.0,1.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,8,uMhlathuze,0.0,tap inside house,Asbestos,Plaster,20.0,68.0,1.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,weekday,2,uMhlathuze,0.0,tap inside house,Asbestos,Plaster,20.0,68.0,1.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,uMhlathuze,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,136.0,26.0,1,0,0,1,1,1,0,0,1,1,1,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Saturday,3,uMhlathuze,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,50.0,1.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,weekday,4,uMhlathuze,9090.90909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,50.0,1.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Friday,3,uMhlathuze,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,26.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,uMhlathuze,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,26.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,4,uMhlathuze,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,96.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,3,uMhlathuze,3125.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,42.0,20.0,0,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,2,uMhlathuze,16477.272727272728,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,54.0,1.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Sunday,2,uMhlathuze,5340.909090909091,tap inside house,Asbestos,Plaster,20.0,118.0,21.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,6,uMhlathuze,5340.909090909091,tap inside house,Asbestos,Plaster,20.0,118.0,21.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,uMhlathuze,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,42.0,20.0,1,0,0,0,1,0,1,0,1,1,0,never,never,never,never,weekly,never,daily,never,daily,never,31
summer,Saturday,4,uMhlathuze,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,42.0,20.0,1,0,0,0,1,0,1,0,1,1,0,never,never,never,never,weekly,never,daily,never,daily,never,31
summer,Sunday,2,uMhlathuze,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,42.0,20.0,1,0,0,0,1,0,1,0,1,1,0,never,never,never,never,weekly,never,daily,never,daily,never,31
summer,weekday,8,uMhlathuze,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,42.0,20.0,1,0,0,0,1,0,1,0,1,1,0,never,never,never,never,weekly,never,daily,never,daily,never,31
summer,Friday,5,uMhlathuze,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,66.0,26.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Saturday,9,uMhlathuze,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,66.0,26.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Sunday,4,uMhlathuze,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,66.0,26.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,weekday,26,uMhlathuze,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,66.0,26.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
winter,Friday,2,uMhlathuze,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,66.0,26.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
winter,Saturday,4,uMhlathuze,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,66.0,26.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
winter,weekday,7,uMhlathuze,6818.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,66.0,26.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Saturday,3,uMhlathuze,1818.1818181818185,tap in yard,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,16.0,26.0,1,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Sunday,2,uMhlathuze,1818.1818181818185,tap in yard,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,16.0,26.0,1,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,3,uMhlathuze,1818.1818181818185,tap in yard,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,16.0,26.0,1,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,4,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,106.0,12.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Saturday,6,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,106.0,12.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Sunday,6,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,106.0,12.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,weekday,18,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,106.0,12.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
winter,Sunday,3,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,106.0,12.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
winter,weekday,3,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,106.0,12.0,1,0,0,0,1,1,0,0,1,1,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Saturday,4,uMhlathuze,5681.818181818182,tap in yard,Tiles,Plaster,20.0,103.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,8,uMhlathuze,5681.818181818182,tap in yard,Tiles,Plaster,20.0,103.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,3,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,80.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,weekday,2,uMhlathuze,2840.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,80.0,10.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,weekday,3,Emfuleni,11363.636363636364,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,54.0,1.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
winter,Saturday,2,Emfuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,44.0,1.0,0,0,0,1,1,1,0,0,0,0,1,never,never,never,daily,weekly,daily,never,never,never,monthly,31
winter,weekday,3,Emfuleni,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,44.0,1.0,0,0,0,1,1,1,0,0,0,0,1,never,never,never,daily,weekly,daily,never,never,never,monthly,31
summer,weekday,4,Emfuleni,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Concrete,20.0,46.0,33.0,0,0,0,0,0,1,1,0,1,0,1,never,never,never,never,never,daily,daily,never,daily,weekly,31
summer,weekday,2,Emfuleni,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,125.0,51.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,3,Emfuleni,8352.272727272728,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,78.0,50.0,1,0,0,0,1,1,1,0,1,0,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,4,Emfuleni,11363.636363636364,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,46.0,47.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,118.0,13.0,1,1,1,0,1,1,1,0,1,0,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,5,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,34.0,1,0,0,1,0,1,0,0,0,0,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Saturday,2,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,34.0,1,0,0,1,0,1,0,0,0,0,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Sunday,3,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,34.0,1,0,0,1,0,1,0,0,0,0,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,weekday,19,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,34.0,1,0,0,1,0,1,0,0,0,0,0,never,never,never,daily,never,daily,never,never,never,never,31
winter,Friday,3,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,34.0,1,0,0,1,0,1,0,0,0,0,0,never,never,never,daily,never,daily,never,never,never,never,31
winter,Sunday,2,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,34.0,1,0,0,1,0,1,0,0,0,0,0,never,never,never,daily,never,daily,never,never,never,never,31
winter,weekday,11,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,34.0,1,0,0,1,0,1,0,0,0,0,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Friday,2,Emfuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,43.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,2,Emfuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,43.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,3,Emfuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,43.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,2,Emfuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,50.0,0,0,0,1,1,0,0,0,0,1,0,never,never,never,daily,weekly,never,never,never,never,never,31
winter,weekday,4,Emfuleni,1534.090909090909,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,47.0,50.0,0,0,0,1,1,0,0,0,0,1,0,never,never,never,daily,weekly,never,never,never,never,never,31
summer,Friday,12,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,7.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,7,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,7.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,4,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,7.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,16,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,7.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,5,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,7.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Emfuleni,0.0,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,46.0,25.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,5,Emfuleni,409.09090909090907,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,73.0,45.0,1,0,1,0,1,1,1,0,1,1,0,never,never,weekly,never,weekly,daily,daily,never,daily,never,31
summer,weekday,2,Emfuleni,35625.0,tap inside house,Tiles,Plaster,20.0,106.0,40.0,1,0,1,0,1,1,1,0,1,0,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,7,Emfuleni,51136.36363636363,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,23.0,1,1,0,1,1,1,1,0,0,1,1,never,daily,never,daily,weekly,daily,daily,never,never,weekly,31
